term_str,0,1,2,3,4,5,6,7,8,9
alerts,0.0022792430838599496,0.004058431589536806,-0.023684960342904605,-0.02494260423939932,0.005338699244201239,-0.0141830297564663,0.040919530528489706,0.010609736203024626,-0.007657176955459379,0.027251061921148907
taped,-0.008916238796782489,-0.027007928517934952,-0.040505196210469656,-0.03990719082948343,0.043587693671935074,-0.004696932537960573,-0.12247510359861438,-0.010532675201675029,-0.0047573131913995,-0.027169230275070358
illicit,-0.01773480760384279,-0.029439671436315328,-0.01790917984690456,-0.017330850168925088,0.013456780824618153,-0.02248171901111543,-0.06602751874504684,-0.01882229170120489,0.026943123962206866,0.006470776364492335
ignores,-0.026798871693574016,-0.03065895834501952,-0.014127982657856942,-0.051144492287347625,0.027670228715052547,0.01293238920596356,0.03641854843116869,0.03420167476804428,-0.10014813700124028,-0.031688978003758576
ignorance,-0.038885288864150616,-0.07681313534363834,0.030552753664574193,-0.008934944557939806,0.005881989455401256,-0.008577521635094516,0.03061734627124701,-0.007060090351183501,-0.02395474513213472,-0.030746763247730065
practical,-0.008346748254100282,-0.03350488830568653,0.03558456254642415,-0.009103861435273645,0.006719296691964581,0.0020834386817611406,0.025562497332127086,-0.009173646554132463,0.019416576767996022,0.03990015083819957
illustrates,-0.018770851717900456,-0.0010258512158665767,-0.01999602912547848,0.00957955841119575,-0.09043711886140265,0.020477743703150617,-0.03395974933720436,-0.0023873119123512176,0.03703330642016771,0.0013387740128717929
tattoo,0.024999183285167433,-0.009319415597831953,-0.0019147874767653028,-0.005318059266420913,-0.013709946915469128,0.0370907479509121,-0.02244184093211445,0.03506382322190071,-0.003293389041645082,-0.01686418042770935
akin,-0.007349395959470174,-0.02298323833754466,-0.013599985026622415,-0.016826821992769726,0.012915665799655448,-0.02231844156933101,-0.03140045102078342,-0.006233583743270555,-0.039308178467383194,-0.033734253100482434
aka,0.004213725677562251,-0.02375144709642347,0.004728261300595373,0.0076593921356875976,-0.03794978710489293,-0.014358488221258923,0.00862975392630959,0.01649395426948133,0.019135571603091255,-0.015355592929766364
practiced,-0.02011044344386766,-0.014176856710699086,0.013457899963600202,0.05222722602302059,0.027628201379375064,-0.0065038573816489234,0.013650106516519492,0.016692988291369074,0.011858546188803644,0.019661568874390693
tail,0.005586289009679378,-0.006357428548830563,-0.013909672752255693,-0.004804575116104042,-0.03233901837492214,-0.019031062763056477,-0.03941209534094602,0.01670175598071309,0.013886200665297221,0.003313909258464159
talented,0.013815557293386899,-0.022162497060515506,0.0077491250629073225,0.007450793909220764,-0.040357609474521175,-0.01981360216143284,0.006895281506155416,0.01353201001486764,0.005576608451718811,0.010255531506839255
outdoor,0.023540253109956645,-0.02722703231301854,-0.0004832164024113973,0.00021351829541520773,-0.031837942281339356,-0.011078748705237465,0.010977686292418945,0.018015220923472984,-0.013458251724043172,-0.04488873008976812
outlandish,-0.006453802235392716,-0.014155018258431306,-1.0529278376331705e-05,-0.012732441797045092,0.013861125333990839,-0.014859764005782969,-0.019816325363235573,-0.013685531792724775,0.031982578982052215,0.0022308116535709973
takeoff,0.016087829389403938,-0.010157059354821764,0.0023932096609594216,0.0027444700436508704,-0.03693766014087444,-0.002586745857892051,-7.758801118307797e-05,0.021504169873657553,0.0012924657964783971,0.0013357086180783152
potus,-0.06997566227370955,0.08795289461087043,-0.2104072760086599,-0.1887201058182905,0.0835823726437214,0.01437735945595616,0.20458292271487669,0.16057843045965572,-0.052061795982881166,0.0351745281427399
takeaways,-0.0030109331713015163,-0.014686776246968696,-0.012378806965213722,-0.006825748299549022,-0.006158348104000675,0.05978231654327696,-0.002409193590385326,-0.038217803329870854,-0.0984594350833662,-0.03353511113710385
praises,0.014959514032162998,-0.006219482308092649,-0.010551259369259061,-0.011555663265879543,0.017180826337990514,0.1271185740781803,-0.032862036000075055,-0.026639806352377587,-0.050571930185842086,-0.002663600731689363
alienated,-0.03901566992621393,0.11037829089463215,0.09249592162429465,-0.0236860437781573,-0.0220853533642742,0.004531498403882844,-0.015161740293076926,-0.04716159086476359,-0.03941908877082914,-0.059905388971163535
immense,-0.026649518910454674,-0.012263302516768338,-0.020914427106765804,0.006489021865132165,-0.02726163276340774,0.0025650368915946502,-0.016118769435969668,-0.06682802145004621,0.0033109144580468685,0.007138833741727714
erased,0.008193704130815159,-0.013728910598460315,0.002912640056559318,-0.005150353409799511,0.004035621918390245,0.0005497577834024838,-0.002866693287056311,8.89037921464079e-05,-0.03057599767005255,0.002404088146411671
telephone,-0.0072651543167133095,-0.012548483374610776,-0.025077106319672186,-0.025150034301501693,0.007887928967778459,-0.02050143886896385,0.04475910383617012,0.0127526862672001,-0.020659653851646025,-0.009183108797031967
outs,0.011439449728820668,-0.012588130176284658,0.001971019554446446,0.005117600617729653,-0.038815139243383645,-0.00829195565861161,0.0011152780456595952,0.020976671130986932,0.006495420173261406,-0.002958837057884822
alltime,0.05089167189774763,0.010216282165403559,-0.009009148104596071,0.002888370146946092,-0.0014710965250852126,0.07056744194212149,-0.00520365341190087,-0.057670187570801855,-0.014114915800243055,0.03959712392349177
organ,0.017871889628456664,-0.007816701501231534,0.003674215311393002,0.0004991076835924488,0.0054803825183809135,-0.0018305054024461548,0.0032450628936204254,-0.007884420227837993,0.004184364937480678,0.007792182002627424
hungry,0.022550672874808945,-0.017855705603331086,0.0066252062169609525,0.010102568430837748,-0.08427049371359081,-0.024562318513152288,-0.0053156385831449006,0.04236889960651882,-0.00411950547867931,0.034413721772052465
tennis,0.0370236301999111,0.005020482789221861,9.441136790028733e-05,0.009038482153267673,-0.018413765743500066,0.005053379800005262,0.033450779744209624,-0.07590974279219195,-0.0064740709146346165,0.031203601602568562
alumni,0.003270831433850679,-0.02740514005927552,0.02096305952753818,-0.006999303380315145,0.014788816150969351,0.02626660700075993,0.006430034309027108,-0.002162401703990936,0.022079873530722813,0.01698088162750121
tent,-0.005916480669942808,0.0042143873303746564,-0.031934688769571326,0.03794643777045023,0.03305301869424138,-0.04972273560306468,-0.06752740122511719,-0.0009386308480252825,0.0074157682121648895,0.024274844402948973
tentative,0.015775586331940934,-0.010663265465198224,-0.016643516539913947,-0.011951608591705232,0.012923442365374477,-0.027806804335486983,-0.025797271110239405,-0.014751220172488248,-0.011666999175227196,-0.02810436388822906
preferred,-0.0170471007607718,-0.017865584361568366,-0.006636003052083131,0.013843532591078405,-0.03401292454999286,0.004471559169300548,0.017647848358507863,-0.05923391241522447,-0.03988948872872289,0.006574696484413448
humiliating,-0.021221008453675756,-0.04178081169568171,0.014753347423668973,-0.016542796738430832,0.015860012141484185,0.0033836334030478213,0.009787577729024735,0.007469896976933425,-0.05831534326476422,-0.04305494007157338
supposedly,-0.07007219314986572,-0.11148450171030069,0.07885589510177288,-0.015722844042130216,0.016220883625129467,0.007925413951779961,0.05617904726269101,-0.012413408012032556,0.054126614612738884,0.031145662081826116
terminal,0.05360964970745017,-0.014170239700601744,0.012266280437215542,-0.005233282288699945,0.019968986231771346,-0.006245631420378316,0.027411450841724215,-0.022523906270663988,0.02380273800485119,-0.008778377355122997
inaugurated,-0.008875818962932307,-0.03346960223610447,0.03245459777428525,-0.005660575982188629,0.00499425779931823,-0.015096148416789185,0.03220379981543728,-0.014785240190800271,0.03287555681843658,0.026473698972402503
postelection,-0.008389042872066115,-0.030467455983481162,0.00798707652107407,-0.005988482108677374,0.005832166378159837,0.010889830064714846,0.0024877305263910623,0.0012338072136201025,-0.02157474119227402,-0.013782065656005706
prejudice,-0.006765445601294736,-0.027570958420070093,0.014007972158564466,-0.004970740706655802,-0.026333115528168412,0.004496770107154116,0.00790978530098596,0.02655069418018365,0.003720948447378086,-0.019640837895397473
termination,-0.017387978395608763,-0.006188803753205224,-0.013409371718468047,-0.025928302249974805,0.014751069691843546,-0.008041808182961279,0.05152429045763996,0.012036826807256372,0.0301918620806602,0.007789695840058288
ambulance,0.06171735387100183,-0.008098078009296546,-0.005930952659245193,0.004929392599188055,-0.007690724635270177,0.005259592951369129,0.00977645412847996,0.008228634382849733,0.049284436401261074,-0.05797822985901493
supplemental,0.003909891983258393,-0.009539164213738419,-0.01147717906151825,-0.006786669751995737,0.007412196242413851,-0.025404386353560363,-0.026488871942748654,-0.01615600266143597,0.014916500696159471,-0.0026053294301412347
incarceration,0.0017705550525478368,-0.018836652975164677,0.0035234382689956745,-0.006029457355661712,0.008446767058752348,0.012419464416936027,-0.0019507464878384068,0.0029400746105796376,-0.023143660053749543,-0.014460833460961232
terrific,-0.003768799995478481,-0.028993532225641206,0.011807384081170665,0.0014494083246881046,-0.0001873374236031766,0.0011115842418681228,0.006367454133555583,-0.00642173648893229,0.003570291554410485,0.011568784215122745
supervisors,0.013942069906675694,-0.017911343698216082,0.0038126563533079196,0.0006345483182617671,0.008777692649702998,0.0025984728126560723,0.010431468545307038,-0.009070520166986054,0.016380576144563633,-0.019132182328706906
terrifying,-0.00035413056994486954,-0.024159450825912736,0.006921387210227585,-0.008375271098417599,0.00858117904086655,0.017104917982841483,-0.00018462786852812426,0.002330061755277248,-0.02730066852288222,-0.009713775915027723
territories,-0.008812829607774464,-0.022938465566298295,-0.014729386492538668,-0.0144879512945132,-0.024104271529431995,-0.008691667826990886,-0.04542270222599667,0.028650527692604313,-0.037657209873173586,-0.032644221106613414
hurdles,-0.005557162724573968,-0.002722587424587606,-0.01660760391217706,7.528069102599613e-05,-0.008003119490226198,0.06014865183451921,-0.007280944012008091,-0.03828845427356817,-0.05500872546724016,-0.027083972692228796
surrogates,-0.042126241548099276,-0.023157834219296746,-0.007780734045352429,0.0026205337019055796,-0.02253834143682084,0.008782483406885722,-0.0071739649453245544,-0.06560258562366221,0.024070420681945648,0.010069784077011371
improper,-0.014489699344884886,0.004210938285083668,-0.053724012446581544,-0.045065034576382015,0.019001030585160342,-0.021243448258512383,0.08567010283424578,0.025717226720418897,0.022837503986623254,-0.004752239482399592
sustain,-0.04404317808507474,-0.021315058420436114,-0.02225163427749817,-0.007251798195707778,-0.01551984250640306,-0.0031000588370180032,-0.0444265134623384,-0.07240368480322502,0.031055875357380854,0.014670585487696295
swearing,-0.008786398628780608,0.0010960804422951663,-0.014361463434786493,-0.029122622966881326,0.022497220725964915,0.011611530443537016,0.04052345802299337,0.017442986182751342,0.02942696452672714,0.016488251835121728
swaths,-0.010221059668760366,0.005645987506320218,-0.014757293727454723,-0.030189516146077126,0.016010517430710358,0.007478660735223753,0.03621318543709091,0.019442045206441765,0.01749379489702443,0.0350812544631952
swastika,0.010879002728488584,-0.01876021563215081,-0.007860576776560718,-0.01352384213145079,0.03009391214098085,0.03256748962028695,-0.048542566480140305,-0.0043074610644838985,0.03667671138458183,-8.727351898068058e-05
importantly,-0.05939178699791744,-0.08264557484168787,0.03004388814339772,-0.021754073987347175,0.011262745136678954,-0.018256572764444742,-0.004165714016660998,-0.009738541343391544,-0.007904204680516532,-0.0005939246066369205
outlining,0.014502693288808651,-0.014069654564545557,0.003960219733696672,-0.0004638460126159,0.006581619353624792,0.0003847711310751431,0.00838610459940761,-0.008984843799341358,0.010286557349169266,-0.007063251849922875
postponing,-0.024606406946609743,0.021479224685361394,-0.07848026487631371,-0.031074599299348336,0.0014682267207043083,-0.00859975481909129,-0.02801497068071192,-0.0467196136090033,0.0005880185543902705,-0.021063012359140668
organizer,0.011963357813288288,-0.024813408844840935,0.004617658243069224,-0.0043641610667389235,0.008922474042838626,-0.002607324405608446,0.013201760073358056,-0.0072513173541585985,-0.021637720133500224,-0.030397959520182302
covert,-0.013047257839986547,-0.040554914683976935,0.02027158089613415,-0.015351393002024084,0.011136545735195949,0.00909092960483838,0.012111027043023942,0.0028900151408188953,-0.046173827553499934,-0.012237286684331074
sustainable,-0.011102285339240443,-0.044765575814698165,0.02538663302588838,-0.0034953666053430337,0.004343789054283394,-0.006082768648437663,0.03189436810298558,-0.015296087451409233,0.02483989399289905,-0.0033699579839832935
predictions,-0.023090947128656763,-0.061566360483415135,0.09292899984414374,0.016376231607484946,0.06053157798777344,0.04398473350795579,0.05853108052627738,0.009042355269337948,0.04564028719807617,0.11780582938642453
countless,-0.003801176217202077,-0.025659968785189533,0.005005930244557832,-0.0017285613909152485,0.0021363368851551314,-0.012606440133336179,0.01116011272161858,-0.005874394161473263,-0.0189110751656335,-0.021776627726543155
suspicions,0.011036209669283873,-0.021121782426357892,-0.0020246888704791794,0.0025719997139550294,-0.02636015366391405,-0.007980084959637052,0.007044152871353205,0.0208886999409879,0.0030583993894219693,-0.05387577333676702
suspension,0.012929846584726375,-0.029609229569240263,0.030218502755212595,-0.0021973852327140005,-0.03341373306360534,-0.015866929905932126,0.021953983381688084,0.012428520101220244,0.025789690566579728,0.0386016009757467
predominantly,-0.020594669637224686,0.020302227259312914,-0.04383821013798096,-0.009767408471651022,-0.018554482779751167,0.02229374827572698,0.04555825087854559,-0.03492097963921495,-0.0006601824132936498,0.004417021088697112
temptation,-0.019295449062912272,-0.013053075042721914,0.023378569323358286,0.0492654464547705,0.034071678866280576,-0.009847560515267898,0.021533746425622422,0.013839220308839056,0.030254969878601608,0.031465531839487804
impression,0.0006661129351123594,-0.0307467695145121,0.010720597685705833,0.003460788517427099,-0.001179749218080497,-0.01529004880378082,0.01919409456277303,-0.014390325856119645,0.007790106839406682,-0.005874820889283329
collectively,-0.018724902868654365,-0.005691948028002282,-0.01653738526617982,-0.03213031267511325,0.019090705641493,-0.0028798188418118643,0.0456295922442417,0.018867552485101347,0.0002957603427445596,-0.005525439118433688
postpone,0.021384254781136886,-0.009652817191652235,-0.01383220549534808,-0.011294558287708758,0.02208139790546442,0.0028112413624323167,-0.03372856191582521,-0.012880870564162396,0.028322432984534535,-0.016250972657855137
tenants,-0.008443091736062445,-0.007902600287139813,-0.010183774652935452,0.01675688050253598,-0.024209485027974507,0.020580062621581376,0.02261432468000954,-0.06173954554676724,0.005280367412284447,-0.017551746109052548
organisation,-0.01569288134431724,-0.03530370670686625,0.015328127749968083,-0.02093667065040295,0.015378372555038957,0.014292817637846275,0.003128086464256668,0.011709328267203337,-0.07518355910668635,-0.02496066957074185
thriving,0.003112646873074924,0.010356931585362035,-0.02919445199990746,-0.025513933090984438,0.018874991285924698,0.0070188918767027375,0.034180311126592144,0.01665355230099529,0.015932071054790227,-0.0017217052389305637
throat,0.026098306802639894,-0.015369708050146655,0.007377899823945667,-0.0017198027359783836,0.0029032762601288358,-0.01011651286449259,0.01619487985764029,-0.015729435864425507,-0.00754736537285145,0.006208089405059516
pointless,-0.023954425784460737,-0.009124972590583704,-0.010177089205189845,-0.027514420039922615,0.01080055027131613,-0.0030700246005278316,0.047556657668613646,0.015430136973357446,0.01922544042466783,0.02400771457621313
splitting,0.001179883568243156,-0.021905969787256355,0.024525929164570578,-0.012904589211784044,0.023512365973236617,0.011253179428951179,0.016548624041287863,-0.0027456142777709624,0.01709572409088506,-0.0005641353911522897
commemorate,0.005423743062718759,-0.013855458031402076,-0.010544853791234937,-0.0071990561128352825,0.0034146437352624405,-0.028624187625997183,-0.02456782170973154,-0.01713553131874589,0.008743079988210042,0.0012963407304677282
intensify,-0.0013624599245659606,0.003947648727923089,-0.02582875733542215,-0.003146725719551854,0.0009611855878777339,0.06914738300948695,-0.04857762433292431,-0.049900907302676774,0.018005737915664677,0.012526318518273486
accuser,0.043506981287484967,-0.027187969948881716,0.009976955285749848,-0.021229885365371196,0.05897361707838707,0.1252517534626218,-0.045437441815201964,0.02041048820828141,0.010372899203008578,0.0042339907540217886
tornadoes,0.0372180835633332,-0.016936918528131693,0.0029532219942980716,-0.018516894162228476,0.02088773738781046,-0.01252925464493531,-0.009205207070359734,-0.025644885702923264,0.013062360053748947,0.008838584234790508
offduty,0.04949442807762495,-0.01454217365358366,-0.0038072916198178346,0.0032186465103896202,0.016424137761507966,-0.013370431488358755,0.02495666584623634,-0.021905982899407504,0.030659634663513995,-0.055685639214606716
spur,0.012880469729205531,-0.012071166249377714,-0.012561828315394428,-0.009944637727395048,-0.014556981615357659,0.024281726640431635,-0.05512784169632793,0.025324656327550616,0.032123852072861885,-0.00023719892897882452
spun,-0.017905663026393865,-0.0011869870102097604,-0.0006886410104554277,-0.03389399179924746,0.016183582206209555,0.001504007967410999,0.049367489300958634,0.016426984201017864,0.023267192033274424,0.05066265621600946
profiles,-0.023273631973176525,0.00488532202473216,0.004607431686162958,0.10699692993587359,0.051163212941530326,-0.017258284934420304,0.009021291944976445,0.038536530659348055,0.003922013193089936,0.0338165832432864
override,0.0102780506385252,0.006746839088129711,-0.037687203159315466,0.017994224784894566,-0.13163019651299115,0.007708040914962938,-0.042863718968785575,0.019740407882850624,0.030292419440034305,-0.02260701904128703
crippled,-0.00801514059550551,0.03156432023385201,-0.04888592273175059,-0.006619632787123169,-0.05502927523505871,0.023683894900348106,0.03233492783283128,-0.004786180728058918,0.0010073091379208727,0.010251184678513995
elevator,0.011340659616125515,-0.021284898872921145,-0.015090153275320987,-0.02135912597408562,0.037175968610941114,0.022829735648103183,-0.04762369090809232,0.0010758489647447148,-0.015796277765031903,-0.04534213814076813
clearances,-0.007313227168705422,-0.014812403911128529,-0.028167270444273022,-0.021525876852410093,0.018973861779535823,-0.031678660500858005,-0.06626002015922343,-0.01617986589670686,0.0003792946199566286,-0.024310111555996862
tortured,0.022077966627579507,-0.01931108943794432,0.0019774261638609825,-0.005237596482988992,0.014652838384766003,-0.0012435309103993534,0.015427668551716097,-0.009664966845180957,-0.016150303009834888,-0.04130610762207438
arming,0.010774377269456124,-0.010053995437880955,0.0026016224580796467,-0.006226516178477371,0.005388327263045328,0.004681451710973097,-0.005481726866968511,0.0014986376036204756,-0.03388856454015252,0.006436448995858356
tossed,0.027423220819497787,-0.013823901378768867,-0.0005270275189081296,-0.001664661720911879,-0.03422711600015616,-0.010272496545168751,0.000989664556597205,0.021148651254844626,-0.029448074169354715,-0.012851812075404251
totaling,-0.00606182665118437,-0.019856251097413256,0.014559174959781816,-0.017271462941100768,0.010373330263459902,-0.022642872077440097,-0.013074258101867657,-0.016588114724120716,0.02918230351368449,0.04225861434543608
elephant,0.0399552153845475,-0.015635410255482134,0.008294470511682446,-0.0072820244773152045,0.021022005680814568,0.03460762250758794,-0.007854153333258559,-0.006014528786250098,0.00829003413804493,0.023201711996058406
oversaw,-0.006452874253026924,0.003770691771559522,-0.018981674038414546,0.012646307725645628,-0.059096639835201234,0.03250795425625453,0.00013980236839680903,-0.019860445263313944,-0.02521158118262977,-0.025532603324859612
interactive,0.0033587623144784055,-0.021965169308703375,0.002959421065151959,-0.010891211454285494,0.006109571733570711,0.00011741515308094008,0.001007438843800168,0.0030996519137479984,-0.06391428089984476,-0.019946946874683808
explicitly,-0.047990711920847695,-0.04664852373003398,0.010541001203131633,0.04833187432560388,0.027007027671749284,-0.03151952750699959,-0.011267799398579468,0.0037329802882086426,0.02998367710095549,0.02161492077227996
arrange,0.0035544866677601037,0.010986126142247168,-0.016513491904870756,0.014204785824399286,-0.019346627568317957,0.031011448542945755,0.009093744086546215,-0.056105777149210154,0.004506148012329855,-0.006836911233005719
squeezed,-0.0009763251065196535,-0.013956332872829777,0.0029281298086368695,-0.004616043437349526,0.0008804480222273708,-0.004018438462996867,0.001450203825666061,0.00041697042966475306,-0.03265542721763966,-0.005318572021463016
highs,0.005087292211341817,-0.021151912580879118,-0.01181887813678466,-0.02415845537476043,0.025869192130044558,0.019567242956243718,-0.04872947486531659,0.003871186844607237,-0.043388990662838536,-0.019954660833830407
expenses,0.0038358762917143486,0.0026220776221424274,-0.027430373007655672,-0.02252874099151721,0.01011498231204969,-0.018355854572281647,0.04769490349680534,0.0073649648182903486,0.011230768675945036,-0.003134118411056162
intact,-0.013922625934738492,-0.000686902608587305,-0.05288832465962008,-0.04630087988355342,0.03007833107049576,-0.008684555059185048,-0.04299134872378037,0.0057285670869243145,0.03173990741737585,0.016558152726139194
insulting,0.0019992413641173657,-0.016645781948646816,-0.022309026966063454,-0.022902831678692323,0.027434105976370526,0.007848997748971211,-0.08192698261273232,-0.011696434692206374,0.031757784826857274,0.01046863362010685
clerks,-0.009443883282762647,-0.013406710744419542,-0.014265865259291792,-0.017245324098797716,-0.025728240429655047,-0.03628817785944102,-0.06861628608571012,0.008525055226589364,0.034374690803649785,0.029902620588106953
hijacked,-0.007022427283358761,-0.01666716427465018,-0.0022920981289673336,-0.01767406321268139,0.018120731406633114,-0.01178435840031828,-0.024407224483937163,-0.008046593142957232,0.003295488778674885,-0.012003128078801878
insurer,-0.006343432964580318,-0.010163629505865133,-0.013977602487412213,0.021219744999581604,-0.09743288935900957,0.03884560991621464,-0.0011456358417771696,0.0019152478594252256,0.021339293898750722,-0.019603360408571347
insurgent,-0.015124887048269333,-0.0263965532397512,0.004453303768838938,-0.018167256545544467,0.007339734527369576,-0.02147265035748559,-0.02375461055030068,-0.010115045057065135,-0.012982251321056824,0.019727930153082072
topped,-0.003995908401464094,0.09425290501156015,0.11750697272363778,-0.03634429968663711,-0.032108143218841124,-0.04281564357214414,-0.01651202077565129,0.021967511773119112,-0.020258353255203105,-0.03684191661886782
staggering,-0.018718174157537987,-0.013160164391556244,-0.014556962726573884,0.0378665992843138,0.04268975067392612,0.006111885553193218,-0.04604990766443959,0.02157567202972841,-0.012432859676740241,-0.0003045284339579451
toppled,0.016504173017244706,-0.00976162703785313,0.002916189225361187,-0.0057188309713765715,0.0035027608143970005,-0.0021403028139845947,-0.004027858704868729,-0.0014161207864446732,-0.037669371178832324,0.013525274867562997
offenders,-0.0133205507565073,-0.04536165091676592,-0.0015743205124475646,0.001330903114631839,-0.035789900129166864,-0.02759259745173372,-0.023823439249626533,0.008888558639247788,0.0276780531662517,-0.010057379747632548
acknowledging,-0.022522427309500683,-0.0407847680983959,-0.035935621013117994,-0.028486210077407908,0.01971035566853002,-0.0594169194023222,-0.08649417379542527,-0.032261507153415206,0.018813149049070315,-0.03476535183567662
overreach,-0.013920528445469633,-0.03741875674246977,0.015746706188135697,0.00027626260410322035,-0.06885916552880839,0.00457682328900292,-0.0005067470091318342,0.056855036885349715,0.007840010687341246,-0.015304013835816694
costing,-0.0037541636942583258,-0.018835518126468165,0.012015066260537239,-0.007416746447340348,-0.023749303002118076,0.021130594004448524,-0.006415847547130506,0.03483790592886924,-0.001197706646764843,-0.004615526702277844
cleric,0.007703728723268512,0.0007915694574093047,-0.003813489752286002,0.055618114223338434,-0.0037448895483140456,0.012714450622552012,-0.01049067971512071,0.04933908966184287,0.004515823910509866,0.004630097602921575
commanding,0.007666220218116591,0.0004783707791315512,-0.024401443106684163,0.04547361867764148,0.04481610500619244,-0.03648050022940896,-0.023393479157082737,0.0036421402862414623,0.002614648146180562,-0.04126545218077705
acknowledge,-0.04286351447604951,-0.06434777232064043,0.017046173083219353,0.05775379081969049,0.018430225853590693,-0.023275102929751056,0.024049479424487503,0.010146133346616688,-0.018872783420245936,-0.01292175447528566
expenditures,0.006869335944203642,-0.006298815797057613,-0.012899131610093869,-0.007294059516398915,0.008034429232680083,-0.02505170634239898,-0.02705723027739681,-0.01595397414651617,0.014464583685293858,-0.0037820424481428733
profession,0.0035105077793333877,-0.017800305616963392,0.0017908445626590153,0.00033767843802021537,-0.03556830288544468,-0.003047760956616296,-0.0051026957556963995,0.02822222899546708,-0.022843953641426672,-0.011954763939057452
ardent,-0.023899590597779564,-0.013210092345511723,0.002128486887533143,0.013667119794693443,-0.021860106004279352,0.022537122411465212,0.027729321952083,-0.059631632932276475,0.022041236560056403,-0.002878917996784557
stabbing,0.18306573270249926,-0.02711738964799934,-0.0013055693412018518,-0.005039777923193339,0.030797885662268012,-0.03846316680399379,0.06256622382627215,-0.06551494547560453,-0.0021020600656593115,-0.05195104898913777
stabbed,0.21254389167477047,-0.035855266854787106,0.01003896562566184,-0.023493968848586594,0.0821688045423283,0.07236067043144205,0.03506099025830873,-0.05210790868459548,0.020330119919298992,-0.04835910255029328
electrical,0.024682957376332033,-0.016055397174096073,0.0007778033619441948,0.0050492857218741895,-0.03394913439186789,-0.013621223890523615,0.011239895484601303,0.013356052650318652,0.01551323460447376,-0.022552397914503346
occurrence,-0.005208704984379223,-0.020416094926573397,0.014358975532922648,-0.0065521928911795434,0.008550831063904293,-0.005027950755519002,0.012309841764919281,-0.0026390677870883734,-0.007918061934166287,-0.004341958641865182
stalling,-0.0077436712773672305,0.025157966674524867,-0.07270193198501554,-0.06197168197198281,0.04376817570902395,0.01619898304396212,0.017072783763447782,0.03604320693983814,0.03807162403117601,0.017255905051746963
overshadowed,-0.04636167006655476,0.022244928420955566,-0.026204065673176506,0.07404486852534964,-0.02173961310198441,0.056646333813308844,0.018686757087253907,-0.07593419214239377,-0.02846853614731832,0.0017129859066902003
asleep,0.01742123463874606,-0.021357866823309913,0.0021597363160675244,-0.007261986485376039,0.026769572116775754,0.0327372189890137,-0.004720351496910093,0.0012703397773951106,0.004219964468811779,-0.03551168286784696
aspect,-0.04608437009397783,-0.048552609236771856,0.02866314571935836,0.009700518793537762,-0.02399353878067231,0.027459190747755435,0.04129904539791646,-0.062494987503218066,0.025984886827725318,0.0299957809497685
obstruct,-0.01517259606245654,-0.008799367899251878,-0.02955594536372197,-0.03185465228952404,0.017959017484405617,-0.006085459113588633,0.0369494794849089,0.022658809775945317,-0.040254422144428814,-0.035454521829153623
spectacular,0.019969178608689013,0.007761521385552858,-0.0039759006578021895,0.05025776807241355,0.04121646717711334,0.01748028095286428,-0.006371544436902806,0.01895681373664678,0.0026520580734554003,0.010207971687516687
aspiring,-0.021579621876278054,0.09433524027608273,0.12008440411545819,-0.04143019464686448,0.011931803983859712,-0.0277887586298697,-0.011493582801091213,-0.0013047519670436722,-0.016564251807386233,-0.04776495353465438
specifically,-0.09671570003247316,-0.14429480852550217,0.06694358913519208,0.05677694427512133,0.012083639917528739,-0.041640100995167226,0.08194130886499104,-0.015561002476728588,0.061115159060288075,0.004071823005639856
criticisms,-0.008220525858092395,-0.013568150577786887,-0.002262856194225925,0.06365720717859819,-0.05032287085356795,-0.0052141643159980666,-0.0069074453091010814,0.07357902321587427,0.016267416609362834,-0.007564868575802256
assaults,0.013112919260165081,-0.030587550741808252,0.018864325120384943,-0.01315653784388049,0.012096235635513956,0.007379965861903267,0.020009683745881367,-0.006939929493597584,-0.022589473430254057,-0.005067702860745116
assertions,-0.019852605006322757,-0.012406500175205929,-0.027951821235194206,0.004409835478776387,-0.012814279493611882,0.004053861931629019,-0.014060013289857398,-0.06541175375800551,-0.0012431081764024759,-0.043280157324108365
expression,-0.00634694913934817,-0.03995719669555699,0.013700397324553326,0.004680008017825761,0.004671362287770621,0.0002869108407720646,0.013498842884415673,-0.010117992487358007,0.019472939277663318,-0.009944734119678956
invaded,0.021249716809672817,-0.010231481121479116,0.0054636680822207325,0.0021585277058765156,-0.00013162662911712136,-0.01645387199531716,0.006023541528604062,-0.012862861157401853,-0.001444932247499292,0.02301409768808818
speakers,0.004158473070499169,-0.011036757855536176,-0.004360095535225126,0.008629113764440985,-0.01804785350893074,0.048939495416746734,0.014276052891708661,-0.057746237956803836,-0.012598496077250283,0.007429895279067487
abuser,0.01712599444828951,-0.005965965205015863,0.0016700266941215842,-0.0005382911368065242,-0.027015019909859942,0.025588773911367494,-0.016578342926080656,0.03049687735293582,0.010352619913794013,0.009549263858814015
spawned,-0.0297032618150215,0.13551635596668776,0.059311566596461494,-0.04053343677416697,-0.0075371640749532145,-0.007179774763158405,0.0278689993111917,-0.03920290860059104,0.010598599245008482,-0.06292905428993374
clarify,-0.004554807055260925,-0.023441423533389245,-0.0061091358179511165,-0.005763309451744818,0.0014503105833544557,-0.029051860382558355,-0.023411604959612736,-0.017289454931097223,0.009822780865262786,0.005841804742772245
